EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
274680257,LIGHTNING BUCK OLD WEST COWBOY HERITAGE FOUNDATION INC,% KELLIE K ALLEN,4616 W SAHARA AVE 285,LAS VEGAS,NV,89102-3654,0000,03,3,1000,201112,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A80,VEGAS VIGILANTES
274686217,EJC FOUNDATION,% JAMES M COPENHAVER,5080 BELLA CT,RENO,NV,89519-6157,0000,03,3,1000,201105,1,04,000000000,1,01,201812,6,6,00,1,12,2762890,1818754,,T22,
274721190,PUBLIC INTEREST LAW FIRM INC,% WILLIAM BRECK,748 S MEADOWS PKWY STE A9 # 257,RENO,NV,89521-4841,0000,03,3,1000,201601,1,16,000000000,1,01,202001,0,0,02,0,01,0,0,0,I83,
274737704,ALLIANCE FOR EDUCATION AND LIBERTY,% BRENDA FLANK,889 SOUTH RAINBOW BLVD SUITE 542,LAS VEGAS,NV,89145-6238,0000,03,3,1000,201110,1,15,000000000,1,01,201809,0,0,02,0,09,0,0,0,P20,
274776947,LIFE AND HEALTH COMPLIANCE ASSOCIATION,% FRED ALVARADO,1963 PHAETHON LN,RENO,NV,89521-4484,0000,06,3,1000,201205,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
274849684,FALCON BAND BOOSTERS,% PC HUTCHINSON,PO BOX 91951,HENDERSON,NV,89009-1951,0000,03,3,1000,201409,1,16,000000000,1,01,201905,3,4,01,0,05,41778,275126,218300,A68,
274892371,FURGOTTEN FRIENDS DOG RESCUE INC,% MANDA BAKER,4150 JACKIE ST,PAHRUMP,NV,89048-1445,0000,03,3,1000,201206,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,D20,
274912114,RESEARCH EDUCATION & ACCESS FOR COMMUNITY HEALTH,% REBECA ACEVES,823 S 6TH ST,LAS VEGAS,NV,89101-6923,0000,03,3,1000,201407,1,15,000000000,1,01,201912,4,4,01,0,12,125758,205208,205208,E70,
274930383,DEPARTMENT OF NEVADA VETERANS OF FOREIGN WARS OF THE UNITED STATES,% QUARTERMASTER,1937 WILLIAMSPORT ST,HENDERSON,NV,89052-7115,5760,19,9,1000,201008,2,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,12101 MATTHEW H HENNIGAN POST
275014584,INTERNATIONAL ASSOCIATION OF GAMING REGULATORS INC,% OFFICE OF THE CHAIRMAN,7881 W CHARLESTON BLVD STE 155,LAS VEGAS,NV,89117-8326,0000,06,3,1000,201209,2,00,000000000,1,01,201812,4,4,01,0,12,272466,322485,322485,S41,IAGR
275064989,LAS VEGAS ULTIMATE,% GREG WOODS,275 E TROPICANA AVE,LAS VEGAS,NV,89169-7367,0000,03,3,1000,201707,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
275083975,REACHING AFRICA FOUNDATION,,8485 W SUNSET RD STE 208,LAS VEGAS,NV,89113-2249,0000,03,3,1000,201206,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,Q30,
275086330,TREE OF SOUL FOUNDATION,% MADELINE BRIGHT OGLE,204 W SPEAR ST STE S232,CARSON CITY,NV,89703-4160,0000,03,3,1000,201301,1,03,000000000,2,01,201812,2,1,00,1,12,10164,1512,,T23,
275138788,THE RHINOLD SCHENK FUND,% CAROLINE J JONES,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201304,1,04,000000000,2,01,201912,4,4,00,1,12,420163,229577,,T20,
275179304,WIN-WIN ENTERTAINMENT INC,% JEFF CIVILLICO,7582 LAS VEGAS BLVD SOUTH NO 486,LAS VEGAS,NV,89123-1009,0000,03,3,1000,201210,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,,
275180625,WESTCARE FLORIDA INC,,PO BOX 94738,LAS VEGAS,NV,89193-4738,0000,03,3,1000,201206,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,E60,
275245333,ADVANCE COVENANT CHURCH LAS VEGAS NV,% RYAN LUNCEFORD,8665 W FLAMINGO RD STE 114,LAS VEGAS,NV,89147-8623,2650,03,9,7000,197507,1,10,000000000,5,01,201412,0,0,06,0,12,,,,,
275385237,FRIENDS OF DANGBERG HOME RANCH,% HOWARD BENNETT,PO BOX 1158,MINDEN,NV,89423-1158,0000,03,3,1000,201104,1,15,000000000,1,01,201906,4,4,01,0,06,180210,145387,137209,T30,
275390229,KINGDOM LIFE MINISTRIES - INC,% MICHAEL GANTZ,3630 N RANCHO DR STE 101,LAS VEGAS,NV,89130-3111,0000,03,3,7000,201211,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
275393412,SOMERSET ACADEMY OF LAS VEGAS,% TREVOR GOODSELL,4650 LOSEE RD,N LAS VEGAS,NV,89081-4208,0000,03,3,2000,201504,1,11,000000000,1,01,201806,9,9,01,0,06,122860876,52196541,52196541,B25,
275410250,BUILDING BOTSWANA,% NAOMI BALDWIN,1122 OLIVIA PKWY,HENDERSON,NV,89011-0800,0000,03,3,1000,201108,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,Q32,
275418746,CENTRO FAMILIAR DIOS DE PACTOS ASAMBLEAS DE DIOS,,1647 STEVENS ST APT 4,LAS VEGAS,NV,89115-6352,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
275421292,IGLESIA PENTECOSTES NUEVA ESPERANZA,,148 RICHARDS WAY,SPARKS,NV,89431-2364,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
275487062,AMERICAN POLISH TCZEW PARTNERSHIP INC,% JANICE L SHERRY,PO BOX 777388,HENDERSON,NV,89077-7388,0000,03,3,2000,201409,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,CONVERSATIONAL ENGLISH CAMP
275496259,ADM DEFENSE FOUNDATION,% MFINNUCCI,4625 WEST NEVSO DRIVE 150,LAS VEGAS,NV,89103-7702,0000,03,3,1000,201509,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,A30,
275551577,ETTORE RICHARD DEROSA JR FOUNDATION,,5470 KIETZKE LN STE 210,RENO,NV,89511-2097,0000,03,3,1000,201104,1,04,000000000,1,01,201912,6,4,00,1,12,2335677,353387,,T20,
276008247,ELIZABETH Q BUZZI TR FBO PRESERVA- TION AND PROTECTION OF ANIMAL LIFE,% SOUTHTRUST ASSET MANAGEMENT COMP,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200306,1,04,000000000,2,01,201912,6,5,00,1,12,1438062,715348,,D112,
276184856,TILE AND MASONRY INDUSTRY LABOR MANAGEMENT COOPERATION COMMITTEE,% MICHAEL A URBAN LAQUER URBAN,2250 S RANCHO DR STE 295,LAS VEGAS,NV,89102-4454,0000,05,3,3000,201005,2,00,000000000,2,01,201905,4,1,02,0,05,109481,372,372,J40,CARLOS AQUIN TTEE
276515960,HENRY AND LILLIAN KLEIN PERPETUAL TR,% DARIUSZ M WINNICKI,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201103,1,04,000000000,2,01,201812,6,4,00,1,12,1240418,374012,,T22,DARIUSZ M WINNICKI TTEE
276723616,TRUST RALPH TRUST,,411 E BONNEVILLE AVE STE 400,LAS VEGAS,NV,89101-6632,0000,03,3,1000,201010,1,04,000000000,1,01,201812,1,1,00,1,12,1,1,,T20,MITCHELL K FRIEDLANDER TTEE
276739649,VICTOR W KRAMER CHARITABLE TR,% WESLEY REARDON,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201210,1,04,000000000,2,01,201910,8,7,00,1,10,11235364,5754783,,T20,
276962114,JANET AND MONTE KLEIN FAMILY FOUNDATION,% MONTE S KLEIN,882 LAKE COUNTRY DR,INCLINE VLG,NV,89451-9041,0000,03,3,1200,201107,1,04,000000000,2,01,201906,4,3,00,1,06,306956,64316,,T22,MONTE S KLEIN TTEE
300015380,DEBRA E AND WARNER C LUSARDI FOUNDATION,% SHEPPARD MULLIN RICHTER & HAMPTON,711 S CARSON ST STE 4,CARSON CITY,NV,89701-5292,0000,03,3,1000,200204,1,04,000000000,1,01,201912,6,3,00,1,12,2592994,48319,,T12,
300028975,DOUGLAS ANIMAL WELFARE GROUP,% COLLEEN BACON,PO BOX 1850,GARDNERVILLE,NV,89410-1850,0000,03,3,1000,200207,1,15,000000000,1,01,201906,5,4,01,0,06,550108,144256,132995,D20,
300034344,NEVADA STATE APARTMENT ASSOCIATION,,6276 S RAINBOW BLVD,LAS VEGAS,NV,89118-3242,0000,06,3,1000,200311,2,00,000000000,1,01,201812,5,6,01,0,12,881126,1176963,1176963,S41,
300066509,COMPASSION NET INTERNATIONAL,% MARY M WILLETTE,6701 W CHARLESTON BLVD,LAS VEGAS,NV,89146-1049,0000,03,3,1700,200205,1,15,000000000,1,01,201812,1,3,01,0,12,227,57683,57683,X99,
300070710,THE MINTZ FAMILY FOUNDATION FOR CREATIVE JEWISH EDUCATION,% GLORIA MINTZ,2045 GROUSE ST,LAS VEGAS,NV,89134-6125,0000,03,3,1000,200205,1,04,000000000,1,01,201812,3,1,00,1,12,60148,2546,,T90,
300071541,HILLERY CHARITABLE TRUST,% THOMAS H HILLERY,2309 SHOREWOOD HILLS AVE,HENDERSON,NV,89052-8763,0000,03,3,1000,200205,1,04,000000000,2,01,201912,3,1,00,1,12,55921,1947,,T22,
300083160,J L TAYLOR FAM FOUNDATION,% ELENA V MARRE,1000 N GREEN VALLEY PKWY 440-395,HENDERSON,NV,89074-6170,0000,03,3,1000,200206,1,04,000000000,1,01,201812,2,0,00,1,12,15698,0,,T22,
300102111,HAZEL FOUNDATION,% FREEMAN & WILLIAMS LLP,3470 GS RICHARDS BLVD,CARSON CITY,NV,89703-8373,0000,03,3,1000,200209,1,04,000000000,1,01,201812,6,6,00,1,12,2954539,1115405,,T22,
300104497,BETHANY PEACE POINT EQUESTRIAN FOUNDATION INC,,748 S MEADOWS PKWY STE A9 # 333,RENO,NV,89521-4841,0000,03,3,2000,200211,1,17,000000000,1,01,201812,0,0,02,0,12,0,0,0,B11,
300106301,KEBOK FOUNDATION,% FOUNDATION SOURCE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200301,1,04,000000000,1,01,201812,7,6,00,1,12,8775072,1737127,,T20,
300108286,THE JERRY D ROUTH AND CHERYL SAWATZKE ROUTH FAMILY FOUNDATION,% MATTHEW E WOODHEAD,133 AUGUSTA ST,HENDERSON,NV,89074-1052,0000,03,3,1000,200209,1,04,000000000,1,01,201912,6,3,00,1,12,1023709,49063,,T20,
300129469,KATHERENE CLADIANOS LATHAM FOUNDATION,% D DAMON,C/O D DAMON 3550 BARRON WAY STE 3B,RENO,NV,89511-0000,0000,03,3,1200,200212,1,04,000000000,1,01,201812,5,4,00,1,12,687746,406328,,T22,
300131907,GODS CHURCH LOCALLY INC,% PASTOR MALLORY D BOZEMAN,1853 ALPINE ST,CARSON CITY,NV,89703-2334,0000,03,3,7000,200304,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
300132405,MINISTERIOS UNA PUERTA AL CAMINO,% VICTOR O ROMERO,480 CLEAR CREEK AVE,CARSON CITY,NV,89701-6615,0000,03,3,7000,200305,1,10,000000000,1,01,,5,4,06,0,12,,,,X21,
300154421,NEVADA AFFORDABLE HOUSING ASSISTANCE CORPORATION,% MING-YOUNG CHON,3016 W CHARLESTN BLV160,LAS VEGAS,NV,89102-0000,0000,03,3,1000,201511,1,15,000000000,1,01,201906,7,8,01,0,06,5512417,41785915,41785915,L20,
300163951,CUMMINGS FOUNDATION FOR BEHAVIORAL HEALTH,% BRAD A CHAMBERLAIN,4781 CAUGHLIN PKWY,RENO,NV,89519-0906,0000,03,3,8000,201511,1,03,000000000,1,01,201812,7,7,00,1,12,8538705,6636384,,V23,
300181966,LAHONTAN VALLEY LAND AND WATER ALLIANCE,% STUART RICHARDSON,445 S MAINE ST,FALLON,NV,89406-3305,0000,03,3,1000,200306,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,C30,
300200744,SOUTHERN NEVADA RESIDENTIAL LABOR- MANAGEMENT COOPERATION FUND,,2640 S JONES BLVD STE 1,LAS VEGAS,NV,89146-5637,0000,05,3,3000,200405,2,00,000000000,2,01,201912,0,0,02,0,12,0,0,0,J40,HODSON DERRICK L TTEE
300202848,THE MASTERS TOUCH HEALING SCHOOL,% STEFENI ENGEBRITSON,222 SAWYER WAY,SPARKS,NV,89431-2341,0000,03,3,1000,200403,1,10,000000000,1,01,,0,0,06,0,12,,,,,
300244183,AMERCIAN LEGION,% RON GUTZMAN -FINANCE OFFICER,PO BOX 2133,CARSON CITY,NV,89702-2133,0925,19,9,1000,194603,1,00,907908000,5,01,201906,0,0,02,0,06,0,0,0,,4 CAPITOL
300284499,CORNER 4 SUCCESS CHARITABLE FOUNDATION,% AMIE GREER,8635 W SAHARA ROOM 585,LAS VEGAS,NV,89117-5858,0000,03,3,1000,201409,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,V20,
300290237,LAS VEGAS BLAZIN ONEZ YOUTH TRACK CLUB INC,% DEBORA BOLDEN,5027 NORTE DEL SOL LN,N LAS VEGAS,NV,89031-1057,0000,03,3,2000,201112,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
300306553,NATIONAL TOXIC ENCEPHALOPATHY FOUNDATION,% ANGEL DEFAZIO,PO BOX 29194,LAS VEGAS,NV,89126-3194,0000,03,3,1000,201308,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P99,
300313994,HORIZON CHRISTIAN CHURCH,% TOM ANDERSON,1995 E PRATER WAY,SPARKS,NV,89434-8938,0000,03,3,7000,200607,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
300320899,INTERNATIONAL ASSOCIATION OF LIONS CLUBS 87845 LAS VEGAS CHINA TOWN,% 4562 SPRING MOUNTAIN RD,4562 SPRING MOUNTAIN RD,LAS VEGAS,NV,89102-8715,0000,04,3,3000,201903,2,00,911520000,5,01,201906,0,0,02,0,06,0,0,0,Y40,
300326339,DEDICATED WOMEN IN CHRIST INC,% LINDA SMITH,4404 NORTE CIR,LAS VEGAS,NV,89130-5203,0000,03,3,7000,201709,1,16,000000000,1,01,,0,0,02,0,12,,,,X20,DWIC
300334812,WEST WALKER RIVER DITCH CO,% MITCHELL CHRISTENSEN,88 SMITH GAGE RD,SMITH,NV,89430-9701,0000,12,3,2000,198206,2,00,250000000,1,01,201807,0,0,02,0,07,0,0,0,,
300355906,VERDI HISTORY PRESERVATION SOCIETY INC,,740 SECOND STREET,VERDI,NV,89439-0000,0000,03,3,1200,200610,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,A80,
300364668,FERNLEY 4TH OF JULY INC,% JAMIE BROWN,PO BOX 1776,FERNLEY,NV,89408-1776,0000,04,3,3000,200606,2,00,000000000,1,01,201807,0,0,02,0,07,0,0,0,S21,
300366832,TEMPLE OF THE COVEN OF THE SACRED SANDS,% JOANN TAVANO,1401 PYRAMID DR,LAS VEGAS,NV,89108-1124,0000,03,3,7000,200612,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
300383339,VICTORY RANCH INC,% DOUG HUTTEN,15190 N RED ROCK RD,RENO,NV,89508-6587,0000,03,3,1200,200612,1,15,000000000,1,01,201812,4,4,01,0,12,125734,156707,156707,,
300388906,MEDTYME,% ROSALIND M JAMERSON,2333 NORTH MARTIN LUTHER KING BLVD,LAS VEGAS,NV,89106-2132,0000,03,3,1000,200906,1,15,000000000,1,01,201812,1,4,01,0,12,6668,105964,105964,E99,
300389114,AMERICAS WILD HORSE ADVOCATES,% GARNET PASQUALE,2620 REGATTA DR STE 102,LAS VEGAS,NV,89128-6892,0000,03,3,1240,200702,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
300390058,WE CARE ABOUT KIDS NEVADA NFP,% LAMBERTO RAMOS,1334 CIBOLA COURT,RENO,NV,89508-0000,0000,03,3,2000,200707,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B90,
300391693,PARADISE VALLEY COMMUNITY INC,% LYNFORD MELODY - TREASURER,PO BOX 55,PARADISE VLY,NV,89426-0055,0000,03,3,1000,201707,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,S12,
300396918,THREE SQUARE,% THRE,4190 N PECOS RD,LAS VEGAS,NV,89115-0187,0000,03,3,1000,200703,1,15,000000000,1,01,201906,9,9,01,0,06,56460540,103510007,101163153,K35,
300402070,NEVADA STATE DEVELOPMENT CORPORATION,% DEBRA ALEXANDRE,1551 DESERT CROSSING CT STE 100,LAS VEGAS,NV,89144-7050,0000,04,3,1000,200708,2,00,000000000,1,01,201809,6,6,01,0,09,2186761,1979362,1979362,S400,
300413166,LAS VEGAS REPEATER ASSOCIATION INC,% ELLIOTT BLOCH TREASURER,PO BOX 72732,LAS VEGAS,NV,89170-2732,0000,03,3,1200,200706,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,M20,
300421839,AUTISM COALITION OF NEVADA,% MICHELLE SCOTT-LEWING,5560 LONGLEY LN STE 100,RENO,NV,89511-3310,0000,03,3,1000,200709,1,15,000000000,1,01,201812,1,3,01,0,12,8846,73228,73228,G84,
300425626,KOREAN FELLOWSHIP CHURCH LAS VEGAS,,5430 S GRAND CANYON DR,LAS VEGAS,NV,89148-7625,0000,03,3,7000,201609,1,10,000000000,1,01,201712,4,4,06,0,12,253674,282196,282196,X21,
300428852,DR NANCY SYLVANIE INC,% DR NANCY SYLVANIE,221 PANCHO VIA DR,HENDERSON,NV,89012-5016,0000,03,3,1000,200708,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E99,
300431407,PATHFINDERS CHILDRENS MINISTRY,,PO BOX 19535,RENO,NV,89511-1988,0000,03,3,1270,200709,1,15,000000000,1,01,201812,4,4,01,0,12,236963,270572,227759,O50,
300441511,DOMINICK RICCI AND ANNA BOYD RICCI FOUNDATION,% WACHOVIA BANK N A,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200803,1,04,000000000,2,01,201812,6,4,00,1,12,3015880,265809,,T22,
300448726,THE REDEEMED CHRISTIAN CHURCH OF GOD HOUSE OF PRAISE RENO NEVADA IN,% GIDEON NFOR,295 GENTRY WAY STE 5,RENO,NV,89502-4253,0000,03,3,7000,201002,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
300454763,CONGRESS OF RACIAL EQUALITY-CORE,% NIGER INNIS,3430 E RUSSELL RD,LAS VEGAS,NV,89120-2201,0000,03,3,2100,201011,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P51,
300492588,LAW ENFORCEMENT ASSISTANCE FUND,% KEN LOCHNER,9330 W LAKE MEAD BLVD,LAS VEGAS,NV,89134-8347,0000,03,3,1000,200903,1,15,000000000,1,01,201812,5,3,01,0,12,832055,69271,47572,T12,
300496167,CULLINAN GROUP FOUNDATION,% CULLINAN GROUP FOUNDATION,3773 HOWARD HUGHES PKWY STE 500S,LAS VEGAS,NV,89169-6014,0000,03,3,1000,201009,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,E32,
300506562,BIRTH NETWORK,% NANCY OGAN,PO BOX 2882,GARDNERVILLE,NV,89410-2882,4248,03,9,2000,200311,1,16,000000000,5,01,201612,0,0,02,0,12,0,0,0,,SIERRA NEVADA BIRTHNETWORK NV
300515722,TRANSFORMATION SUPPORT HEALTH FOUNDATION,% MARY TRUITT,8940 SABLE FALLS ST,LAS VEGAS,NV,89131-5936,0000,03,3,2000,200905,1,15,000000000,1,01,201710,0,0,02,0,10,0,0,0,O50,
300526556,MITY MITES BOXING CLUB,% ROSE FAIN,11640 SITKA ST,RENO,NV,89506-7928,0000,03,3,1000,201809,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,O50,
300527768,DEPARTMENT OF NEVADA VETERANS OF FOREIGN WARS OF THE U S INC,% JACK HORNER,PO BOX 415,CALIENTE,NV,89008-0415,5760,19,9,1000,201008,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,W30,7114 HUGH JACOBSON POST
300533964,SOUTH LYON HEALTHCARE FOUNDATION INC,% JOAN HALL,PO BOX 940,YERINGTON,NV,89447-0940,0000,03,3,1000,200907,1,15,000000000,1,01,201903,0,0,02,0,03,0,0,0,P20,
300546800,LAS VEGAS HOST LIONS CLUB,% WIN ADLER,PO BOX 27858,LAS VEGAS,NV,89126-1858,0000,03,3,1000,200905,1,15,000000000,1,01,201906,3,3,01,0,06,43066,69254,55973,P99,
300550471,GROWING WORLDWIDE OPPORTUNITY FOUNDATION,% DUSTY WUNDERLICH,255 NORTH SIERRA STREET,RENO,NV,89501-1349,0000,03,3,1000,200909,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,,
300562220,ROBERT SIDNEY NEEDHAM FOUNDATION,% JOHN NEWMAN,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201004,1,04,000000000,2,01,201912,7,6,00,1,12,6478486,1131366,,T20,
300570371,JACOBS WELL,,101 CARSON RD STE 4,BATTLE MTN,NV,89820-2323,0000,03,3,1000,201008,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,O55,
300583634,LAS VEGAS DIABLOS BASEBALL,% SUSIE MIRELES,6709 C SWALLOW,LAS VEGAS,NV,89084-0000,0000,03,3,1000,201012,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N63,
300615919,RENO-TAHOE AVIATION ASSOCIATION,% JOHN HOWITT,655 S ROCK BLVD,RENO,NV,89502-4118,0000,04,3,3000,201308,2,00,000000000,1,01,201903,0,0,02,0,03,0,0,0,B90,
300617386,FALLON ANIMAL WELFARE GROUP,% MICHELLE IPPOLITO PRES,1951 W WILLIAMS AVE PMB 377,FALLON,NV,89406-2649,0000,03,3,4000,201011,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
300642525,ARNOLD AIR SOCIETY - SILVER WINGS,% UNIVERSITY OF NEVADA LAS VEGAS,4505 S MARYLAND PKWY BOX 454053,LAS VEGAS,NV,89154-9900,1224,04,9,3000,195306,2,00,059000000,5,01,201908,0,0,02,0,08,0,0,0,,004 AFROTC DET
300646076,KIWANIS CLUB OF LAS VEGAS STRIP FOUNDATION,% JILL SCHOMBS,PO BOX 55,BLUE DIAMOND,NV,89004-0055,0000,03,3,1200,201304,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P60,
300647508,KOREAN WAR VETERANS ASSOCIATION INC NORTHERN NEVADA CHAPTER 198,% JOE GARCIA,1455 WESLEY DR,RENO,NV,89503-2544,0000,19,3,1000,201407,2,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,W99,
300655256,NLCA FOUNDATION,% JULIE ZEPEDA,7455 ARROYO CROSSING PKWY STE 220,LAS VEGAS,NV,89113-4088,0000,03,3,2000,201106,1,15,000000000,1,01,201907,0,0,02,0,07,0,0,0,S80,
300699197,MAXIMIZERS SUPPORT YOUTH FOUNDATION,% MARY TRUITT,8940 SABLE FALLS ST,LAS VEGAS,NV,89131-5936,0000,03,3,2000,201111,1,15,000000000,1,01,201710,0,0,02,0,10,0,0,0,O50,
300701710,YOUTH EXCELLING SUCCESSFULLY,,5710 E TROPICANA AVE UNIT 1095,LAS VEGAS,NV,89122-6791,0000,03,3,1200,201112,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,O50,
300707323,ENNEAGRAM LAS VEGAS,,2857 PARADISE ROAD,LAS VEGAS,NV,89109-5284,0000,03,3,1000,201209,1,15,000000000,1,01,202001,0,0,02,0,01,0,0,0,B21,
300734048,LOYAL ORANGE INSTITUTION OF THE USA,% RICHARD DALLAS,3317 BRAMBLING AVE,N LAS VEGAS,NV,89084-2836,2354,10,9,1000,197310,1,00,036000000,5,01,201912,1,1,02,0,12,1796,619,619,,212 LAS VEGAS PURPLE STAR
300744941,FEED MY LAMBS HEALING & DELIVERANCE MINISTRIES,% SAMANTHA JOHNSON,1455 E KATIE AVE UNIT T20,LAS VEGAS,NV,89119-8105,0000,03,3,7000,201402,1,10,000000000,5,01,,0,0,06,0,07,,,,X20,
300747568,SERVING OUR KIDS FOUNDATION,,360 E HORIZON DR,HENDERSON,NV,89015-8101,0000,03,3,1000,201405,1,15,000000000,1,01,201906,3,5,01,0,06,28941,563956,551199,P30,
300753530,SS GYMNASTICS BOOSTER CLUB,% KATHI COBB,3031 N DEER RUN RD STE D,CARSON CITY,NV,89701-1490,0000,03,3,1000,201406,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,N99,
300762389,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% ANNETTE FITZGERALD,PO BOX 2085,HAWTHORNE,NV,89415-2085,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,2313 POST JOHN FRANKLIN SHAIN
300764873,WARD HOUSE CHARITIES INC,% JAZMYN STRICKLAND,4713 NARA VISTA,LAS VEGAS,NV,89103-7153,0000,03,3,1000,201410,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,W12,
300767944,GLOBAL VISION,% HARDEEP DHINDSA,5470 KIETZKE LANE,RENO,NV,89511-3023,0000,03,3,1000,201406,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,G41,
300770519,SEARCHLIGHT HEALTHCARE CHARITIES,,98 E LAKE MEAD PKWY STE 305,HENDERSON,NV,89015-6444,0000,03,3,1000,201409,1,15,000000000,1,01,201612,3,5,01,0,12,44502,679187,679187,E60,
300789543,AMERICAN LEGION,% VICTOR MOSS,PO BOX 70184,LAS VEGAS,NV,89170-0184,0925,19,9,1000,194603,1,00,907908000,5,01,201812,0,0,02,0,12,0,0,0,,0149 PARADISE
300791760,BLUE STAR MOTHERS OF AMERICA INC,% PAM VANHOUZER,1344 DISC DR,SPARKS,NV,89436-0684,1878,03,9,1000,200408,1,15,908000000,5,01,201908,0,0,02,0,08,0,0,0,,NV 5 BLUE STAR MOTHERS OF SPANISH S
300803477,NORTHERN NEVADA DIVISION 1 ATHLETIC DIRECTORS,% JEFF EVANS,1111 N SALIMAN RD,CARSON CITY,NV,89701-3272,0000,03,3,1000,201410,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,N05,
300805642,ALPHA KAPPA ALPHA SORORITY INC,% CASHIA MONEE DEVANE KEARNEY,PO BOX 531426,HENDERSON,NV,89053-1426,9321,07,9,1000,195210,2,00,036000000,5,01,201812,0,0,01,0,12,,,,,PSI UPSILON OMEGA
300805967,LAS VEGAS FASHION COUNCIL,% CARRIE CARTER COOPER,5801 S DECATUR BLVD STE 110,LAS VEGAS,NV,89118-2879,0000,03,3,1000,201508,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,A01,
300806587,ARDOR CORPORATION,% NITHYA P MOHAN,4565 ALPES WAY,RENO,NV,89511-5063,0000,03,3,1200,201409,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,Q33,
300807342,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% MRS JACQUE ORR,269 W JUNIPER ST,ELKO,NV,89801-3055,1050,03,9,1200,194907,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,,RUBY MOUNTAIN DAR
